id,magnitude,location,date,longitude,latitude,depth
iscgemsup912974,,"165 km ENE of Sungailiat, Indonesia",10/9/1919,107.442,-1.161,95
iscgem912977,6.26,"27 km WSW of Campbell River, Canada",10/10/1919,-125.623,49.962,15
iscgem912978,6.41,"84 km NW of Noshiro, Japan",10/11/1919,139.269,40.696,15
iscgem912979,6.54,"104 km WSW of Bengkulu, Indonesia",10/13/1919,101.465,-4.296,25
iscgemsup912983,,Taiwan region,10/15/1919,122.002,22.986,15
iscgemsup912985,,"5 km SW of San Severo, Italy",10/21/1919,15.339,41.647,15
iscgem912988,5.7,"18 km SSE of Anzio, Italy",10/22/1919,12.673,41.295,15
iscgem912990,5.77,"79 km NE of Turbat, Pakistan",10/25/1919,63.555,26.556,35
iscgemsup912991,5.21,"8 km SE of Pitigliano, Italy",10/25/1919,12.022,43.402,15
iscgem912992,6.03,"35 km S of Amorgós, Greece",10/26/1919,25.872,36.512,15
iscgemsup912993,,"48 km SSW of Koróni, Greece",10/26/1919,21.821,36.37,15
iscgemsup912996,,"11 km SE of Chuquitira, Peru",10/27/1919,-69.973,-17.369,200
iscgem913001,6.06,"180 km NNE of Greenland, Barbados",11/6/1919,-58.665,14.627,15
iscgem913004,6.74,"158 km SW of Tual, Indonesia",11/18/1919,131.814,-6.711,35
iscgem913005,7,"3 km ESE of Soma, Turkey",11/19/1919,27.652,39.176,10
iscgemsup913006,6.69,Santa Cruz Islands,11/20/1919,166.369,-12.448,60
iscgemsup913008,6.41,Palau region,11/23/1919,138.001,6.671,15
ushis653,4.5,"5 km NNE of Day Valley, California",11/25/1919,-121.83,37.08,
iscgem913009,5.92,Reykjanes Ridge,11/28/1919,-35.205,56.439,10
iscgemsup913010,,"5 km N of Mendatica, Italy",11/29/1919,7.805,44.13,15
iscgemsup913011,5.35,"4 km ESE of Torres de Segre, Spain",11/29/1919,0.563,41.52,15
iscgemsup913013,,"201 km SW of Ocós, Guatemala",12/5/1919,-93.23,13.002,15
ushis654,,"68 km SW of Pelican, Alaska",12/15/1919,-137,57.5,
ushis655,5.2,"23 km S of Walker, California",12/19/1919,-119.5,38.3,
iscgem913020,6.78,"134 km S of Hualien City, Taiwan",12/21/1919,121.845,22.779,15
iscgem913021,7.4,"122 km ENE of Hengchun, Taiwan",12/21/1919,121.787,22.529,20
iscgem913023,6.1,"24 km SSW of Nestório, Greece",12/23/1919,20.961,40.208,10
iscgem913024,5.83,"6 km SE of Zemlyanichnoye, Ukraine",12/26/1919,34.902,44.936,15
ushis656,5,"16 km NW of Julian, California",1/1/1920,-116.7,33.2,
iscgem912397,6.32,"5 km NE of Ejido la Piña (Maromilla), Mexico",1/4/1920,-96.739,19.062,15
iscgemsup912399,5.71,"100 km N of ?ile, Turkey",1/9/1920,29.509,42.074,15
iscgem912401,6.04,"Volcano Islands, Japan region",1/12/1920,144.145,23.239,15
iscgemsup912403,,"111 km W of Buala, Solomon Islands",1/14/1920,158.583,-8.204,120
iscgem912404,6.22,"155 km ESE of Kimbe, Papua New Guinea",1/14/1920,151.501,-5.883,15
iscgemsup912407,5.86,"116 km W of Tenn?, Japan",1/18/1920,138.614,40.059,15
iscgemsup912408,,"204 km NNE of Lospalos, Timor Leste",1/20/1920,127.508,-6.745,225
ushis657,5.5,"21 km SSE of Point Roberts, Washington",1/24/1920,-123,48.8,
iscgem912416,6.35,"47 km NNE of Timbiquí, Colombia",1/31/1920,-77.469,3.156,35
iscgem912419,7.81,"74 km SSW of Kokopo, Papua New Guinea",2/2/1920,152.017,-4.967,35
iscgem912421,5.95,Reykjanes Ridge,2/7/1920,-32.97,57.496,10
iscgemsup912423,,"104 km ENE of Kimbe, Papua New Guinea",2/7/1920,150.983,-5.127,35
iscgemsup912424,6.38,southwest of Australia,2/8/1920,109.537,-35.809,15
iscgem912429,6.4,"32 km NW of Aguadilla, Puerto Rico",2/11/1920,-67.384,18.616,15
iscgem912436,5.97,"5 km NE of Ts’inandali, Georgia",2/20/1920,45.617,41.926,15
iscgem912437,6.31,"23 km E of Salo?lu, Azerbaijan",2/20/1920,45.632,41.288,15
iscgemsup912438,,"217 km NNW of Kuril’sk, Russia",2/23/1920,147.07,47.097,345
iscgem912439,5.48,"11 km W of Jilma, Tunisia",2/26/1920,9.301,35.266,15
iscgemsup912440,,"8 km SE of Tamisan, Philippines",2/26/1920,126.355,6.792,35
iscgemsup912441,,"12 km SW of Bigadiç, Turkey",2/26/1920,28.044,39.307,15
iscgemsup912444,6.1,"25 km SSE of Nushki, Pakistan",2/27/1920,66.074,29.331,15
iscgem912447,6.51,"12 km WNW of Cotaruse, Peru",2/29/1920,-73.316,-14.378,15
iscgem912457,6.55,"266 km S of Nadi, Fiji",3/15/1920,177.116,-20.19,15
iscgem912458,6.24,"134 km SW of Sinabang, Indonesia",3/18/1920,95.56,1.587,15
iscgem912459,5.54,"33 km NW of Rancho Tehama Reserve, California",3/21/1920,-122.712,40.199,15
iscgem912460,6.96,southern East Pacific Rise,3/21/1920,-110.726,-35.848,10
iscgemsup912462,,"234 km ESE of Labasa, Fiji",3/23/1920,-178.499,-16.922,15
iscgem912463,6.16,"18 km WNW of Monterrey, Mexico",3/23/1920,-93.521,16.145,15
iscgem912464,6.43,"46 km NNW of Port McNeill, Canada",3/29/1920,-127.308,50.987,15
iscgemsup912467,6.31,"79 km NNW of Popondetta, Papua New Guinea",4/2/1920,148.027,-8.075,15
iscgem912469,5.56,"40 km ESE of Astypálaia, Greece",4/2/1920,26.732,36.355,15
iscgemsup912472,,"5 km SW of San Francisco Coatlán, Mexico",4/7/1920,-96.788,16.143,35
iscgemsup912473,,"159 km NW of Panguna, Papua New Guinea",4/7/1920,154.383,-5.388,350
iscgem912474,6.37,Kuril Islands,4/12/1920,151.206,48.815,15
iscgem912478,6.43,"7 km W of San Felipe Tejalápam, Mexico",4/20/1920,-96.927,17.101,35
iscgem912480,5.47,"77 km SSE of Karpathos, Greece",5/1/1920,27.468,34.837,15
iscgem912481,6.27,"Southern Qinghai, China",5/2/1920,90.442,35.92,15
iscgemsup912482,,western Xizang,5/2/1920,89.903,35.17,15
iscgemsup912483,,Adriatic Sea,5/5/1920,14.08,44.95,15
iscgem912485,6.92,"46 km SE of Tarragona, Philippines",5/7/1920,126.791,6.804,35
iscgem912486,6.98,"147 km SSW of Gizo, Solomon Islands",5/8/1920,156.406,-9.365,15
iscgemsup912490,,"256 km SSE of Ambon, Indonesia",5/11/1920,129.253,-5.749,320
iscgem912491,5.98,"74 km NW of Nanao, Japan",5/13/1920,136.416,37.563,15
iscgem912492,6.96,"42 km ESE of Wewak, Papua New Guinea",5/13/1920,144,-3.65,25
iscgem912494,5.69,"22 km NE of Mosfellsbær, Iceland",5/15/1920,-21.392,64.323,10
iscgem912496,6.26,"210 km ESE of Tarakan, Indonesia",5/19/1920,119.305,2.511,35
iscgemsup912498,6.26,Banda Sea,5/19/1920,125.163,-6.387,35
iscgem912500,6.79,"195 km NNW of Sola, Vanuatu",5/20/1920,166.676,-12.327,80
iscgem912506,6.41,"115 km NNE of Hihifo, Tonga",5/26/1920,-173.505,-14.95,35
iscgemsup912507,,"85 km NNE of Bangkalan, Indonesia",5/27/1920,113.033,-6.332,625
iscgemsup912513,,"173 km ESE of La Playa, Mexico",6/3/1920,-108.225,22.249,15
iscgem912519,8.23,"47 km SE of Hualien City, Taiwan",6/5/1920,121.954,23.688,20
iscgem912525,6.96,"188 km SSE of Amahai, Indonesia",6/9/1920,129.637,-4.885,15
iscgemsup912526,,east of the Philippine Islands,6/10/1920,128.846,11.175,35
iscgemsup912535,,"20 km W of Fo?a, Bosnia and Herzegovina",6/20/1920,18.525,43.524,15
ushis658,4.9,"The 1920 Inglewood, California Earthquake",6/22/1920,-118.5,34,
iscgemsup912539,,"152 km SW of Vestmannaeyjar, Iceland",6/24/1920,-22.219,62.405,10
iscgemsup912542,,"65 km NNE of Borgarnes, Iceland",6/26/1920,-21.298,65.065,10
iscgemsup912544,,Ascension Island region,6/26/1920,-17.65,-9.648,10
iscgemsup912548,,"131 km NW of Arawa, Papua New Guinea",7/3/1920,154.817,-5.309,475
iscgem912549,6.39,"168 km SE of Amahai, Indonesia",7/3/1920,130.046,-4.367,15
iscgem912551,5.84,"87 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico",7/4/1920,-94.062,15.16,25
iscgem912552,6.01,north of Ascension Island,7/4/1920,-15.242,-0.967,10
iscgemsup912554,,"24 km S of Mandráki, Greece",7/5/1920,27.087,36.397,15
iscgem912555,6.34,"53 km NW of Port-Olry, Vanuatu",7/6/1920,166.794,-14.645,15
iscgem912556,6.1,"109 km E of McCarthy, Alaska",7/8/1920,-140.898,61.264,15
iscgemsup912559,,"27 km NNE of Gharo, Pakistan",7/10/1920,67.708,24.968,15
iscgemsup912560,,"146 km ESE of Nikolski, Alaska",7/11/1920,-166.886,52.409,15
iscgemsup912561,5.33,"6 km SW of Santa Eufemia Lamezia, Italy",7/12/1920,16.202,38.879,15
iscgem912564,5.98,off the coast of Central America,7/17/1920,-83.225,4.98,15
ushis659,,"2 km E of Hollywood, California",7/17/1920,-118.3,34.1,
ushis660,,"2 km E of Hollywood, California",7/17/1920,-118.3,34.1,
ushis661,,"2 km E of Hollywood, California",7/17/1920,-118.3,34.1,
iscgem912566,6.16,southern Pacific Ocean,7/20/1920,-115.219,-64.578,10
iscgem912569,5.57,"136 km SSE of Ierápetra, Greece",7/21/1920,26.084,33.812,15
ushis662,,"5 km E of Shingletown, California",7/23/1920,-121.83,40.5,
iscgemsup912570,,"215 km W of Valparaíso, Chile",7/26/1920,-73.929,-32.935,15
iscgem912572,6.28,"196 km ESE of Pondaguitan, Philippines",8/3/1920,127.892,5.901,15
iscgem912573,7.03,"32 km NW of Fiambalá, Argentina",8/4/1920,-67.867,-27.475,15
iscgem912574,5.81,"116 km SE of Basco, Philippines",8/6/1920,122.63,19.596,15
iscgem912577,5.77,northern Mid-Atlantic Ridge,8/12/1920,-45.954,22.702,10
iscgem912578,6.06,"40 km SSE of Vallegrande, Bolivia",8/13/1920,-63.908,-18.807,15
iscgem912580,6.65,"168 km SSE of Lata, Solomon Islands",8/15/1920,166.428,-12.119,35
iscgemsup912581,,"147 km S of ?urrieq, Malta",8/16/1920,14.272,34.512,15
iscgem16958437,6.95,"19 km SW of Angol, Chile",8/21/1920,-72.887,-37.911,15
iscgemsup912584,,northern Mid-Atlantic Ridge,8/22/1920,-29.988,53.384,10
iscgem912585,6.2,"145 km E of Kimbe, Papua New Guinea",8/26/1920,151.454,-5.588,35
iscgem912586,6.19,"61 km SSW of Nikolski, Alaska",8/27/1920,-169.044,52.394,35
iscgem912591,6.98,Bouvet Island region,9/4/1920,0.957,-55.709,10
iscgem912594,5.62,"3 km SW of Palagano, Italy",9/6/1920,10.621,44.299,15
iscgem912595,5.88,Kuril Islands,9/7/1920,151.831,48.338,15
iscgem912596,6.31,"2 km SW of Molazzana, Italy",9/7/1920,10.395,44.058,15
iscgemsup912597,,"4 km SSE of Piteglio, Italy",9/7/1920,10.793,43.993,15
iscgemsup912600,,"3 km SW of Marti, Italy",9/7/1920,10.713,43.633,15
iscgem912604,6.71,south of the Fiji Islands,9/8/1920,-176.349,-24.423,35
iscgem912607,6.48,Fiji region,9/10/1920,173.111,-14.92,15
iscgem912613,5.5,"6 km SE of Ammochóri, Greece",9/14/1920,21.543,40.738,15
iscgemsup912615,,"79 km WNW of Shimokizukuri, Japan",9/16/1920,139.585,41.211,15
iscgem912618,8.09,"97 km WSW of Isangel, Vanuatu",9/20/1920,168.478,-19.982,25
iscgemsup912620,,"154 km E of Miyako, Japan",9/21/1920,143.714,39.881,15
iscgem912621,6.02,"251 km WSW of Altai, Mongolia",9/21/1920,93.35,45.373,10
iscgemsup912622,,"116 km WSW of Lakatoro, Vanuatu",9/21/1920,166.477,-16.641,15
iscgem912623,6.45,east of the Kuril Islands,9/22/1920,153.472,44.854,15
iscgem912624,6.31,"179 km SSW of Severo-Kuril’sk, Russia",9/23/1920,155.225,49.171,35
iscgemsup912625,,North Pacific Ocean,9/24/1920,160.952,40.358,10
iscgem912626,6.27,"192 km S of Burica, Panama",9/25/1920,-82.587,6.319,15
iscgem912629,5.84,"11 km SSW of Bay?nd?r, Turkey",9/28/1920,27.611,38.122,15
iscgem912630,5.93,"53 km SW of Copala, Mexico",10/2/1920,-99.346,16.278,10
ushis664,5.2,"5 km SSW of Spreckels, California",10/6/1920,-121.67,36.58,
iscgem912632,6.5,"57 km NNE of Salvación, Peru",10/8/1920,-71.094,-12.387,15
iscgem912633,6.26,"9 km S of El Zapotal, Mexico",10/9/1920,-91.449,16.663,10
iscgem912635,6.4,"192 km SSE of Hotan, China",10/12/1920,80.56,35.45,20
iscgemsup912636,,"259 km SW of Methóni, Greece",10/14/1920,19.725,35.118,15
iscgem912639,5.58,northern Mid-Atlantic Ridge,10/16/1920,-31.847,51.947,10
iscgem912640,7.08,"147 km E of Kuril’sk, Russia",10/18/1920,149.741,45.39,60
iscgem912642,6.92,"55 km SE of Yilan, Taiwan",10/20/1920,122.083,24.359,15
iscgem912643,6.12,"46 km WNW of Yonakuni, Japan",10/21/1920,122.616,24.7,35
iscgem912644,5.88,"84 km WNW of Lixoúri, Greece",10/22/1920,19.588,38.57,15
iscgemsup912645,,"73 km WSW of Kandrian, Papua New Guinea",10/22/1920,148.954,-6.496,35
iscgem912646,6.59,"152 km WNW of Tocopilla, Chile",10/22/1920,-71.579,-21.602,15
iscgemsup912648,,"72 km ENE of Norsup, Vanuatu",10/24/1920,167.98,-15.724,15
iscgem912652,6.26,"200 km SW of Adak, Alaska",10/28/1920,-178.821,50.71,15
iscgemsup912653,,"Off the coast of Atacama, Chile",10/28/1920,-73.931,-27.477,10
iscgemsup912654,,"48 km WSW of Kimbe, Papua New Guinea",11/2/1920,149.742,-5.747,35
iscgemsup912655,,"26 km SSW of Malisbeng, Philippines",11/3/1920,124.24,5.913,15
iscgem912660,6.44,central Mid-Atlantic Ridge,11/12/1920,-28.113,0.701,10
iscgem912664,6.42,Beaufort Sea,11/16/1920,-131.308,72.736,15
iscgemsup912667,5.37,"32 km WSW of Ágios Matthaíos, Greece",11/25/1920,19.505,39.433,15
iscgem912668,6.18,"3 km SE of Tepelenë, Albania",11/26/1920,20.047,40.269,15
ushis666,,"44 km SSW of Tatitlek, Alaska",11/29/1920,-147,60.5,
iscgemsup912673,,"27 km WNW of Cooper Landing, Alaska",11/29/1920,-150.254,60.617,60
iscgem912674,5.74,"30 km W of Ágios Matthaíos, Greece",11/29/1920,19.527,39.456,15
iscgemsup912676,6.35,off the coast of South Africa,12/4/1920,23.07,-38.853,10
iscgem912678,6.47,central Mid-Atlantic Ridge,12/5/1920,-19.662,0.008,10
ushis667,4.5,"10 km NE of Toro Canyon, California",12/5/1920,-119.5,34.5,
iscgemsup912682,5.53,"19 km WNW of Kyparissía, Greece",12/8/1920,21.477,37.321,15
iscgem912683,7.29,"50 km SSW of Carahue, Chile",12/10/1920,-73.462,-39.102,25
iscgemsup912685,,"7 km WNW of La Libertad, Mexico",12/12/1920,-92.256,14.616,35
iscgem912686,6.45,"277 km WSW of Gizo, Solomon Islands",12/13/1920,154.52,-9.074,15
iscgem912687,7.94,"125 km E of Baiyin, China",12/16/1920,105.554,36.358,15
iscgem912690,6.74,"26 km S of Nueve de Julio, Argentina",12/18/1920,-68.412,-31.905,15
iscgem912691,5.96,"1 km NNW of Mislesevo, North Macedonia",12/18/1920,20.704,41.197,15
iscgemsup912692,,"25 km ESE of Sofifi, Indonesia",12/18/1920,127.782,0.69,160
iscgem912693,6.31,"34 km ENE of Namie, Japan",12/20/1920,141.367,37.591,35
iscgem912694,6.99,"139 km ENE of Baiyin, China",12/25/1920,105.474,37.243,15
iscgem912697,6.08,"138 km SSW of Yinchuan, China",12/28/1920,105.424,37.418,15
iscgem912136,6.35,"238 km SE of Kuril’sk, Russia",1/2/1921,150.379,44.035,35
iscgemsup912138,,"139 km NW of Kandrian, Papua New Guinea",1/6/1921,148.712,-5.263,15
iscgemsup912140,,"Kermadec Islands, New Zealand",1/7/1921,-178.075,-30.456,35
iscgem912141,6.35,western Indian-Antarctic Ridge,1/7/1921,140.13,-51.349,10
iscgem912142,5.97,"116 km SW of Yinchuan, China",1/7/1921,105.48,37.622,15
iscgemsup912144,,"159 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico",1/8/1921,-94.465,14.641,15
iscgem912145,6.53,"12 km S of Chiara, Peru",1/9/1921,-74.191,-13.386,15
iscgemsup912146,,"108 km ESE of ‘Ohonua, Tonga",1/9/1921,-173.976,-21.691,15
iscgemsup912149,,"3 km SE of Bayat, Turkey",1/17/1921,30.952,38.955,15
iscgem912150,6.04,Kuril Islands,1/19/1921,153.454,47.11,35
iscgem912156,5.54,"21 km WNW of ?çmeler, Turkey",1/27/1921,27.992,36.85,15
iscgem912158,7.11,"32 km NE of Chajul, Guatemala",2/4/1921,-90.791,15.662,15
iscgem912159,6.36,"39 km WNW of Severo-Kuril’sk, Russia",2/6/1921,155.64,50.85,35
iscgem912161,6.58,"Alamagan region, Northern Mariana Islands",2/11/1921,146.648,17.792,15
iscgem912164,6.32,east of the Philippine Islands,2/14/1921,128.892,5.146,15
iscgem912166,6.35,"23 km W of Manokwari, Indonesia",2/19/1921,133.85,-0.853,15
iscgem912167,6.75,"179 km WNW of Abepura, Indonesia",2/20/1921,139.103,-2.077,25
iscgem912172,7.39,"103 km ESE of Neiafu, Tonga",2/28/1921,-173.037,-18.904,15
iscgem912174,6.61,"92 km WSW of Kamiiso, Japan",3/3/1921,139.624,41.495,15
iscgem912175,6.49,"271 km S of Pagar Alam, Indonesia",3/3/1921,102.994,-6.464,15
iscgemsup912176,,"Izu Islands, Japan region",3/4/1921,138.978,29.52,425
iscgem912177,6.58,"249 km NW of Sabang, Indonesia",3/5/1921,93.638,7.401,20
iscgem912178,6.26,"40 km SW of Etchoropo, Mexico",3/6/1921,-109.958,26.497,15
iscgemsup912180,,"59 km SW of Río Grande, Panama",3/12/1921,-81.723,7.343,15
ushis668,4.4,"3 km WSW of Saint Mary-of-the-Woods, Indiana",3/14/1921,-87.5,39.5,
iscgemsup912183,,"70 km SE of Haimen, China",3/19/1921,117.042,22.698,15
iscgemsup912184,,off the coast of Central America,3/21/1921,-83.795,2.39,15
iscgem912187,6.51,"290 km SSE of Amahai, Indonesia",3/24/1921,129.905,-5.771,15
iscgemsup912189,,"Kermadec Islands, New Zealand",3/24/1921,-177.528,-29.863,35
iscgem912190,6.88,"119 km E of Ozernovskiy, Russia",3/24/1921,158.207,51.4,25
iscgem912192,7.2,"7 km SW of El Viejo, Nicaragua",3/28/1921,-87.216,12.61,65
iscgem912193,6.27,Kuril Islands,3/30/1921,151.946,45.6,35
iscgem912194,6.4,"9 km WNW of L?lmohan, Bangladesh",3/30/1921,90.659,22.384,15
iscgemsup912195,,"160 km NE of Lospalos, Timor Leste",3/30/1921,127.894,-7.378,150
iscgem912196,5.98,"6 km SSE of Gurgurnica, North Macedonia",3/30/1921,21.141,41.798,15
iscgem912197,6.71,"68 km SE of Singkil, Indonesia",4/1/1921,98.164,1.795,35
iscgem912198,6.47,"150 km SW of Lata, Solomon Islands",4/1/1921,164.797,-11.656,35
iscgem912199,6.95,"84 km SE of Ishigaki, Japan",4/2/1921,124.821,23.879,15
iscgem912201,6.19,"296 km SSW of Hydaburg, Alaska",4/10/1921,-133.901,52.619,15
iscgemsup912202,,"270 km SSW of Hydaburg, Alaska",4/12/1921,-134.803,53.068,15
iscgem912203,6.21,"75 km WNW of Xining, China",4/12/1921,100.953,36.826,15
iscgem912207,5.51,"0 km ENE of Mórfou, Cyprus",4/21/1921,32.997,35.2,15
iscgem912208,5.74,northern Mid-Atlantic Ridge,4/21/1921,-44.375,29.159,10
iscgem912209,6.12,"Kermadec Islands, New Zealand",4/22/1921,-177.859,-30.575,35
iscgem912210,5.5,North Atlantic Ocean,4/23/1921,-16.493,42.978,10
iscgem912212,6.5,"122 km S of Nadi, Fiji",4/26/1921,177.554,-18.899,15
iscgem912214,6.56,"33 km SSW of Cuyutlán, Mexico",5/1/1921,-104.178,18.637,15
iscgemsup912218,5.22,"8 km WNW of Leopoldov, Slovakia",5/5/1921,17.661,48.471,15
iscgemsup912220,5.38,"3 km WSW of Prámanta, Greece",5/10/1921,21.069,39.509,15
iscgem912221,6.4,"162 km WNW of Panguna, Papua New Guinea",5/12/1921,154.11,-5.791,35
iscgem912226,6.52,"172 km ENE of Bontang, Indonesia",5/14/1921,118.938,0.677,35
iscgem912228,6.3,Kermadec Islands region,5/15/1921,-175.974,-29.794,15
iscgem912229,5.88,"20 km WSW of Purificación, Mexico",5/15/1921,-104.777,19.634,35
iscgem912232,6.27,"136 km E of Naze, Japan",5/18/1921,130.877,28.362,15
iscgemsup912233,,"73 km SSE of Farkh?r, Afghanistan",5/20/1921,70.072,35.932,125
iscgemsup912234,,"196 km NNW of Ambon, Indonesia",5/20/1921,127.431,-2.085,35
iscgem912236,6.5,"44 km ENE of Anito, Philippines",5/21/1921,125.635,12.67,35
iscgemsup912237,,northern Mid-Atlantic Ridge,5/21/1921,-29.458,43.122,10
iscgem912238,6.52,"211 km S of Severo-Kuril’sk, Russia",5/22/1921,155.588,48.807,35
iscgemsup912239,,"163 km NE of Anito, Philippines",5/22/1921,126.439,13.399,35
iscgemsup912243,,"9 km E of Guijalo, Philippines",5/23/1921,123.958,13.74,35
iscgemsup912248,,"southwest of Sumatra, Indonesia",6/2/1921,96.071,-8.282,35
iscgem912260,6.19,"153 km WNW of Naze, Japan",6/24/1921,128.094,29.006,15
iscgem912263,5.59,"6 km SSW of Mouzáki, Greece",6/26/1921,21.637,39.371,15
iscgem912264,6.7,"5 km SSW of Hastings, New Zealand",6/28/1921,176.831,-39.685,25
iscgem912265,5.92,"7 km NE of Alagir, Russia",6/29/1921,44.279,43.095,15
iscgem912268,6.03,"113 km NNE of Naze, Japan",7/3/1921,130.086,29.247,15
iscgemsup912270,,"Volcano Islands, Japan region",7/4/1921,141.345,25.098,15
iscgem912269,6.24,"76 km NNE of Naze, Japan",7/4/1921,129.781,29.004,35
iscgemsup912275,,Tristan da Cunha region,7/13/1921,-14.824,-34.982,10
iscgemsup912276,,"54 km W of Tobelo, Indonesia",7/16/1921,127.522,1.778,130
iscgemsup912280,,Aegean Sea,7/25/1921,25.895,38.714,15
iscgemsup912281,,"62 km SSW of Yonakuni, Japan",7/25/1921,122.747,23.95,35
iscgemsup912282,,"100 km SSW of Yonakuni, Japan",7/26/1921,122.778,23.581,35
iscgem912288,5.98,"11 km E of Nemuro, Japan",8/9/1921,145.712,43.333,35
iscgem912289,5.94,"1 km WSW of Vladimirovo, North Macedonia",8/10/1921,22.782,41.706,15
iscgem912292,6.08,"160 km NNW of Edd, Eritrea",8/14/1921,40.904,15.161,15
iscgem912297,6.03,"1 km NW of Asaka, Japan",8/22/1921,139.589,35.816,35
iscgem912298,5.53,Reykjanes Ridge,8/23/1921,-34.264,58.188,10
iscgem912299,6.38,"98 km NNW of Siglufjörður, Iceland",8/24/1921,-19.416,67.011,10
iscgem912303,6.26,"Izu Islands, Japan region",9/3/1921,142.615,32.731,15
iscgemsup912305,,Kuril Islands,9/6/1921,151.251,47.306,125
iscgemsup912307,,"17 km SW of Desert Center, California",9/9/1921,-115.517,33.585,15
iscgem912309,7.58,"233 km S of Pundong, Indonesia",9/11/1921,110.653,-10.046,15
iscgem912313,6.91,South Sandwich Islands region,9/13/1921,-28.664,-55.623,35
iscgem912314,5.89,"2 km WSW of Pálairos, Greece",9/13/1921,20.851,38.773,15
iscgem912315,5.6,"12 km ESE of Póros, Greece",9/14/1921,20.907,38.13,15
iscgem912318,6.56,"65 km WNW of Lautoka, Fiji",9/20/1921,176.871,-17.405,15
iscgem912321,5.92,"101 km ENE of Massawa, Eritrea",9/21/1921,40.382,15.886,15
iscgem912324,6.01,"15 km S of Kulu, Turkey",9/26/1921,33.046,38.956,15
iscgem912326,6.31,"117 km E of Hachinohe, Japan",9/28/1921,142.89,40.55,35
iscgem912328,6.13,"259 km SSW of Severo-Kuril’sk, Russia",9/29/1921,154.409,48.628,70
ushis669,5.2,"0 km SSW of Central Valley, Utah",9/29/1921,-112.1,38.7,
ushis671,,"0 km SSW of Central Valley, Utah",10/1/1921,-112.1,38.7,
iscgem912337,6.76,"221 km WSW of Abepura, Indonesia",10/10/1921,138.69,-3.048,35
